         7433371 function calls (7304118 primitive calls) in 5.823 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       16    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\http\client.py:1007(_output)
       12    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\http\cookiejar.py:1753(__iter__)
        4    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\requests\cookies.py:358(update)
       14    0.000    0.000    0.000    0.000 {method 'fullmatch' of 're.Pattern' objects}
       68    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_iscased}
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\urllib3\util\retry.py:387(is_retry)
       12    0.000    0.000    0.000    0.000 {method 'split' of 'bytes' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\email\feedparser.py:197(_new_message)
        5    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\ctypes\__init__.py:370(_FuncPtr)
        4    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\re\__init__.py:253(escape)
       20    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\re\_parser.py:79(groups)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\urllib3\response.py:143(flush)
        1    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\encodings\__init__.py:43(normalize_encoding)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\algorithms.py:184(_reconstruct_data)
        3    0.000    0.000    0.000    0.000 {method '_checkReadable' of '_io._IOBase' objects}
       11    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\internals\managers.py:937(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\logging\__init__.py:1402(_fixupChildren)
        1    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\io\formats\csvs.py:56(CSVFormatter)
        2    0.000    0.000    0.000    0.000 <frozen _collections_abc>:262(__subclasshook__)
       12    0.000    0.000    0.000    0.000 {method 'subn' of 're.Pattern' objects}
        6    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\re\_parser.py:73(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\re\_parser.py:894(_parse_flags)
        6    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\contextlib.py:340(__init__)
        1    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\groupby\grouper.py:1084(_convert_grouper)
        1    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\indexes\base.py:782(_rename)
        6    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\urllib3\_collections.py:93(__getitem__)
        9    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1032(__exit__)
       16    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\urllib\parse.py:147(username)
        1    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\groupby\ops.py:1191(_get_splitter)
       16    0.000    0.000    0.000    0.000 <frozen _collections_abc>:812(__init__)
        6    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\re\_parser.py:954(fix_flags)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\urllib3\response.py:1092(closed)
       12    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\requests\_internal_utils.py:25(to_native_string)
        1    0.000    0.000    0.000    0.000 {built-in method nt.cpu_count}
        4    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\requests\sessions.py:805(<listcomp>)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:642(_classify_pyc)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:922(find_spec)
        2    0.000    0.000    0.000    0.000 <frozen _collections_abc>:815(__len__)
        1    0.000    0.000    0.000    0.000 {method 'findall' of 're.Pattern' objects}
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\requests\models.py:799(iter_content)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\requests\models.py:393(prepare_method)
        1    0.000    0.000    0.000    0.000 <frozen os>:1080(__subclasshook__)
        2    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\logging\__init__.py:1646(addHandler)
        8    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1421(_path_importer_cache)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:172(_path_isabs)
        2    0.000    0.000    0.000    0.000 {built-in method _socket.getdefaulttimeout}
        1    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\ML\oop_t\flightoop2.py:409(__init__)
        1    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\scipy\linalg\blas.py:259(find_best_blas_type)
        8    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\logging\__init__.py:237(_releaseLock)
        5    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\generic.py:1903(<listcomp>)
        2    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\http\cookiejar.py:1297(_cookie_attrs)
        1    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\logging\__init__.py:1378(_fixupParents)
       24    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\urllib3\util\timeout.py:130(_validate_timeout)
        1    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\indexes\api.py:330(_sanitize_and_check)
        1    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\groupby\ops.py:639(group_keys_seq)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:357(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\ctypes\__init__.py:275(create_unicode_buffer)
        1    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\dtypes\common.py:633(is_integer_dtype)
        1    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\logging\__init__.py:863(_addHandlerRef)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:198(cb)
        9    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1028(__enter__)
        2    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\urllib\parse.py:912(urlencode)
        6    0.000    0.000    0.000    0.000 {method 'close' of 'generator' objects}
        1    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\indexes\frozen.py:76(__getitem__)
        2    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\socket.py:488(_decref_socketios)
       40    0.000    0.000    0.000    0.000 {method 'popleft' of 'collections.deque' objects}
        8    0.000    0.000    0.000    0.000 {built-in method time.time}
        2    0.000    0.000    0.000    0.000 {method 'Close' of 'PyHKEY' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\email\message.py:330(set_payload)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\requests\utils.py:636(unquote_unreserved)
        4    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\email\message.py:211(is_multipart)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\urllib3\util\util.py:7(to_bytes)
        6    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\requests\hooks.py:16(<dictcomp>)
        2    0.000    0.000    0.000    0.000 {method 'flush' of 'zlib.Decompress' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\re\_compiler.py:396(_simple)
        3    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\re\_parser.py:265(getuntil)
        2    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\urllib\parse.py:634(unquote)
       31    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\common.py:178(<genexpr>)
        2    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\urllib\parse.py:166(port)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\requests\utils.py:514(_parse_content_type_header)
        4    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\urllib3\response.py:404(retries)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\urllib3\util\retry.py:379(_is_method_retryable)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\urllib3\poolmanager.py:374(_merge_pool_kwargs)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:748(find_spec)
        6    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:134(<genexpr>)
       51    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_tolower}
       12    0.000    0.000    0.000    0.000 {method 'count' of 'bytes' objects}
       15    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\re\_compiler.py:426(_get_iscased)
        1    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\ML\oop_t\flightoop2.py:134(<listcomp>)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\urllib3\response.py:245(__init__)
       17    0.000    0.000    0.000    0.000 <frozen _collections_abc>:315(__subclasshook__)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:84(_unpack_uint32)
       14    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\requests\adapters.py:304(cert_verify)
        2    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\email\feedparser.py:210(_pop_message)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\urllib3\util\timeout.py:202(start_connect)
       12    0.000    0.000    0.000    0.000 {method 'decode' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\algorithms.py:217(_ensure_arraylike)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\six.py:609(iteritems)
        4    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\requests\adapters.py:140(__init__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:675(_validate_timestamp_pyc)
        2    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\re\__init__.py:315(_subx)
        5    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\internals\blocks.py:320(__len__)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\groupby\groupby.py:1340(<genexpr>)
        4    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\urllib3\response.py:1124(supports_chunked_reads)
        1    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\ML\oop_t\flightoop2.py:580(__init__)
       11    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\re\_compiler.py:31(_combine_flags)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\internals\concat.py:140(<genexpr>)
        4    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\requests\structures.py:60(__len__)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\requests\hooks.py:22(dispatch_hook)
        1    0.000    0.000    0.000    0.000 <frozen _collections_abc>:516(__subclasshook__)
        4    0.000    0.000    0.000    0.000 {method 'read' of '_io.StringIO' objects}
        2    0.000    0.000    0.000    0.000 {method 'write' of '_io.StringIO' objects}
        3    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\re\_parser.py:295(checkgroupname)
        2    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\http\client.py:1230(_validate_host)
        8    0.000    0.000    0.000    0.000 {method 'count' of 'str' objects}
        5    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
        4    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
        1    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\ML\oop_t\flightoop2.py:31(__init__)
       11    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\base.py:363(ndim)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\urllib3\util\response.py:91(is_response_to_head)
        1    0.000    0.000    0.000    0.000 <frozen codecs>:94(__new__)
       16    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
        3    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
       24    0.000    0.000    0.000    0.000 {method 'isascii' of 'str' objects}
       13    0.000    0.000    0.000    0.000 {built-in method _imp.acquire_lock}
       10    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\generic.py:1793(<genexpr>)
        8    0.000    0.000    0.000    0.000 {method 'groups' of 're.Match' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\urllib\parse.py:185(_userinfo)
        1    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\groupby\ops.py:692(levels)
        7    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\urllib3\_request_methods.py:51(__init__)
        6    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\requests\utils.py:211(<genexpr>)
        6    0.000    0.000    0.000    0.000 {method '__exit__' of 'nt.ScandirIterator' objects}
        8    0.000    0.000    0.000    0.000 {method 'seek' of '_io.StringIO' objects}
        3    0.000    0.000    0.000    0.000 {method '_checkClosed' of '_io._IOBase' objects}
        2    0.000    0.000    0.000    0.000 {method 'rstrip' of 'bytes' objects}
       10    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\internals\blocks.py:1249(shape)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\urllib3\util\request.py:136(set_file_position)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\requests\sessions.py:91(merge_hooks)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\requests\_internal_utils.py:38(unicode_is_ascii)
